"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:2001243"	"BP"	"GO:2001243"	"negative regulation of intrinsic apoptotic signaling pathway"	"14/891"	"114/18888"	0.12280701754386	2.6033433752732	3.82050563394316	0.000949635806264964	0.0178078494312439	0.0150553882049089	"ENO1/PARK7/CD44/BID/PPIF/PPIA/NDUFA13/ZNF385A/FYN/CDKN2D/CREB3/VDAC2/TRAP1/HDAC1"	14
"GO:2001056"	"BP"	"GO:2001056"	"positive regulation of cysteine-type endopeptidase activity"	"15/891"	"127/18888"	0.118110236220472	2.5037779368488	3.78336168432331	0.000954756066890146	0.017849281104178	0.0150904160123041	"S100A8/RPS3/BID/S100A9/CYCS/NDUFA13/FYN/ANP32B/ARL6IP5/RIPK2/CYFIP2/LCK/CASP1/FAM162A/GSN"	15
"GO:0051347"	"BP"	"GO:0051347"	"positive regulation of transferase activity"	"32/891"	"376/18888"	0.0851063829787234	1.80414069775772	3.5044476590727	0.000963921529890319	0.0179658565996579	0.0151889730753794	"RPS2/RPS3/TXN/PARK7/RGCC/LILRA5/S100A12/XRCC6/EREG/PTPRC/ERP29/CCT2/CHI3L1/CCND3/DBI/XRCC5/PPIA/PARM1/UBE2L3/HNRNPA2B1/CCND2/HNRNPD/CIB1/SKP1/FLT3/FLT1/SLC11A1/LAT/PAK1/NRG1/PHB2/UBE2I"	32
"GO:0075525"	"BP"	"GO:0075525"	"viral translational termination-reinitiation"	"3/891"	"5/18888"	0.6	12.7191919191919	5.83132780824563	0.000973943242506901	0.0179886143465431	0.0152082132826458	"EIF3L/EIF3A/EIF3G"	3
"GO:1904959"	"BP"	"GO:1904959"	"regulation of cytochrome-c oxidase activity"	"3/891"	"5/18888"	0.6	12.7191919191919	5.83132780824563	0.000973943242506901	0.0179886143465431	0.0152082132826458	"COX17/NDUFA4/PHB2"	3
"GO:1905599"	"BP"	"GO:1905599"	"positive regulation of low-density lipoprotein receptor activity"	"3/891"	"5/18888"	0.6	12.7191919191919	5.83132780824563	0.000973943242506901	0.0179886143465431	0.0152082132826458	"ANXA2/HNRNPK/CNPY2"	3
"GO:0008064"	"BP"	"GO:0008064"	"regulation of actin polymerization or depolymerization"	"17/891"	"154/18888"	0.11038961038961	2.34011106738379	3.7154051621993	0.000978051937712611	0.0180102536998611	0.0152265079602801	"COTL1/CORO1A/VASP/ARPC3/CAPG/MYADM/ARPC2/BRK1/WDR1/ADD3/TWF2/ARPC5/SVIL/CYFIP2/CDC42EP2/GSN/MTPN"	17
"GO:0048255"	"BP"	"GO:0048255"	"mRNA stabilization"	"10/891"	"66/18888"	0.151515151515152	3.21191715131109	4.00523703479131	0.000992515272866384	0.0182218672251996	0.0154054135482727	"MYD88/HNRNPC/YBX1/HNRNPD/HNRNPA0/SLC11A1/THRAP3/PABPC1/IGF2BP2/SYNCRIP"	10
"GO:0006096"	"BP"	"GO:0006096"	"glycolytic process"	"12/891"	"90/18888"	0.133333333333333	2.82648709315376	3.8645801920076	0.00104268418969027	0.0190376504203116	0.0160951056270873	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/GAPDH/SLC2A6/PFKP"	12
"GO:0050853"	"BP"	"GO:0050853"	"B cell receptor signaling pathway"	"11/891"	"78/18888"	0.141025641025641	2.98955365622032	3.91767895389755	0.00104315892714036	0.0190376504203116	0.0160951056270873	"PTPRC/PTPN6/MNDA/CD79B/BANK1/MS4A1/CD79A/IGKC/LCK/LPXN/FCMR"	11
"GO:0008037"	"BP"	"GO:0008037"	"cell recognition"	"17/891"	"155/18888"	0.109677419354839	2.32501357662648	3.68555413449892	0.0010514735799727	0.0191324510160018	0.0161752534167283	"FCN1/CFP/VCAN/ALDOA/CD36/FOLR3/CCT8/CCT5/LGALS3/CCT2/CCT3/CCT7/MSN/CXCR4/VDAC2/CD226/RTN4"	17
"GO:0009119"	"BP"	"GO:0009119"	"ribonucleoside metabolic process"	"7/891"	"35/18888"	0.2	4.23973063973064	4.26847729359781	0.00107106106630462	0.0193738833586428	0.0163793688916325	"APOBEC3A/CDA/UPP1/DGUOK/APOBEC3G/APRT/PNP"	7
"GO:0009156"	"BP"	"GO:0009156"	"ribonucleoside monophosphate biosynthetic process"	"7/891"	"35/18888"	0.2	4.23973063973064	4.26847729359781	0.00107106106630462	0.0193738833586428	0.0163793688916325	"CDA/UPP1/APRT/ATIC/PAICS/ADSL/IMPDH2"	7
"GO:0043122"	"BP"	"GO:0043122"	"regulation of canonical NF-kappaB signal transduction"	"26/891"	"286/18888"	0.0909090909090909	1.92715029078665	3.51539086018615	0.00109616079910105	0.0197695824120225	0.0167139069212776	"FLNA/GSTP1/CD36/S100A4/S100A12/LTB/GAPDH/BIRC3/MYD88/FKBP1A/CXXC5/DDX21/LGALS1/TERF2IP/UBE2N/TRAF1/RIPK2/APOL3/S100B/RHOC/LAMTOR5/OPTN/REL/CASP1/PIM2/HDAC1"	26
"GO:0051209"	"BP"	"GO:0051209"	"release of sequestered calcium ion into cytosol"	"15/891"	"129/18888"	0.116279069767442	2.464959674262	3.7148045378364	0.00112180965673386	0.020172835234874	0.0170548311758428	"FLNA/CORO1A/CYBA/GSTO1/DIAPH1/GHITM/PTPRC/FKBP1A/PTPN6/SRI/TMEM38B/CCR5/CAMK2D/LCK/XCR1"	15
"GO:0051258"	"BP"	"GO:0051258"	"protein polymerization"	"26/891"	"287/18888"	0.0905923344947735	1.92043548141109	3.49612085911367	0.00115288843531446	0.0206710873840592	0.0174760712339911	"COTL1/CORO1A/TUBA1A/RPS3/VASP/DIAPH1/ARPC3/CAPG/MYADM/ARPC2/TPPP3/ADD3/CHMP4A/MSRB1/CHMP2A/TWF2/ARPC5/PAK1/VDAC2/ARPC4/SVIL/CYFIP2/CDC42EP2/GSN/MTPN/HAUS1"	26
"GO:0070972"	"BP"	"GO:0070972"	"protein localization to endoplasmic reticulum"	"11/891"	"79/18888"	0.139240506329114	2.95171120487576	3.86782246656214	0.0011612850696647	0.0207609330821689	0.017552029977286	"BTF3/SEC61B/SEC61G/CHMP4A/SRP14/SRP19/SSR3/SRP72/SPCS2/GABARAPL2/RTN4"	11
"GO:0043173"	"BP"	"GO:0043173"	"nucleotide salvage"	"5/891"	"18/18888"	0.277777777777778	5.88851477740367	4.61686864597878	0.00118328485181796	0.02097081708482	0.0177294733653892	"CDA/UPP1/DGUOK/APRT/ADSL"	5
"GO:0046040"	"BP"	"GO:0046040"	"IMP metabolic process"	"5/891"	"18/18888"	0.277777777777778	5.88851477740367	4.61686864597878	0.00118328485181796	0.02097081708482	0.0177294733653892	"APRT/ATIC/PNP/PAICS/ADSL"	5
"GO:1904666"	"BP"	"GO:1904666"	"regulation of ubiquitin protein ligase activity"	"5/891"	"18/18888"	0.277777777777778	5.88851477740367	4.61686864597878	0.00118328485181796	0.02097081708482	0.0177294733653892	"RPL23/RPL5/RPS7/RPL11/SKP1"	5
"GO:0042102"	"BP"	"GO:0042102"	"positive regulation of T cell proliferation"	"13/891"	"104/18888"	0.125	2.64983164983165	3.75389866145144	0.00120849255708609	0.0213558396543282	0.0180549851164841	"SPN/CORO1A/ANXA1/RPS3/CD55/CD1D/PTPRC/HLA-A/CCR2/IGFBP2/RIPK2/PNP/CD3E"	13
"GO:0030832"	"BP"	"GO:0030832"	"regulation of actin filament length"	"17/891"	"157/18888"	0.10828025477707	2.29539556928092	3.62653635417731	0.00121244235316236	0.0213640704298608	0.018061943706366	"COTL1/CORO1A/VASP/ARPC3/CAPG/MYADM/ARPC2/BRK1/WDR1/ADD3/TWF2/ARPC5/SVIL/CYFIP2/CDC42EP2/GSN/MTPN"	17
"GO:0006959"	"BP"	"GO:0006959"	"humoral immune response"	"24/891"	"258/18888"	0.0930232558139535	1.9719677394096	3.49764364719111	0.00122397487807441	0.0215054841041613	0.0181814998477348	"FCN1/CFP/LYZ/RGCC/CD55/RPS19/S100A12/GAPDH/RPL39/PTPRC/PTPN6/HLA-A/C1QBP/CCR2/FAU/S100A9/TREM1/MS4A1/PSMB10/SLC11A1/PDCD1/RPL30/FCMR/NOTCH2"	24
"GO:0006188"	"BP"	"GO:0006188"	"IMP biosynthetic process"	"4/891"	"11/18888"	0.363636363636364	7.70860116314662	4.95201682611196	0.00124344034147151	0.0217230090424596	0.0183654031541376	"APRT/ATIC/PAICS/ADSL"	4
"GO:0043320"	"BP"	"GO:0043320"	"natural killer cell degranulation"	"4/891"	"11/18888"	0.363636363636364	7.70860116314662	4.95201682611196	0.00124344034147151	0.0217230090424596	0.0183654031541376	"CORO1A/RAB27A/HLA-F/NKG7"	4
"GO:0045047"	"BP"	"GO:0045047"	"protein targeting to ER"	"8/891"	"46/18888"	0.173913043478261	3.68672229541795	4.05936851764105	0.00125741532816048	0.0219047465689774	0.0185190505119329	"SEC61B/SEC61G/CHMP4A/SRP14/SRP19/SSR3/SRP72/SPCS2"	8
"GO:0046032"	"BP"	"GO:0046032"	"ADP catabolic process"	"12/891"	"92/18888"	0.130434782608696	2.76504172156346	3.77603885878221	0.00126762230361866	0.0220055582475775	0.0186042802844988	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/GAPDH/SLC2A6/PFKP"	12
"GO:0006195"	"BP"	"GO:0006195"	"purine nucleotide catabolic process"	"16/891"	"144/18888"	0.111111111111111	2.35540591096147	3.63278559986896	0.00127037958572121	0.0220055582475775	0.0186042802844988	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/GAPDH/SLC2A6/PFKP/SUCLG1/PNP/ACOT7/ITPA"	16
"GO:0000723"	"BP"	"GO:0000723"	"telomere maintenance"	"17/891"	"158/18888"	0.107594936708861	2.28086774922218	3.59736271755494	0.00130045885486736	0.0224631371775962	0.0189911337589971	"HNRNPA1/CCT8/CCT5/XRCC6/CCT2/APEX1/CCT6A/CCT3/HNRNPC/XRCC5/HNRNPA2B1/CCT7/HNRNPD/TERF2IP/NHP2/GCH1/RPA3"	17
"GO:0045619"	"BP"	"GO:0045619"	"regulation of lymphocyte differentiation"	"21/891"	"215/18888"	0.0976744186046512	2.07056612638008	3.51273965146273	0.0013169757514605	0.0226845373818983	0.0191783133528769	"IL2RG/ANXA1/ACTB/XRCC6/PTPRC/PTPN6/RUNX3/CD2/PRELID1/CCR2/IRF1/IL4I1/RIPK2/INHBA/PNP/TOX/SPI1/ADAM8/SLC46A2/IKZF3/PRDX2"	21
"GO:0006007"	"BP"	"GO:0006007"	"glucose catabolic process"	"6/891"	"27/18888"	0.222222222222222	4.71081182192293	4.29327532005124	0.00136722493034372	0.0234185007622003	0.0197988320551098	"ENO1/PKM/PGK1/PGAM1/TPI1/PFKP"	6
"GO:0031579"	"BP"	"GO:0031579"	"membrane raft organization"	"6/891"	"27/18888"	0.222222222222222	4.71081182192293	4.29327532005124	0.00136722493034372	0.0234185007622003	0.0197988320551098	"S100A10/ANXA2/PTPRC/MYADM/CD2/GSN"	6
"GO:0009062"	"BP"	"GO:0009062"	"fatty acid catabolic process"	"13/891"	"106/18888"	0.122641509433962	2.59983482624992	3.6751701029825	0.00144219268146449	0.0245653486742785	0.0207684180006217	"ACAA1/HSD17B10/ACADVL/DECR1/ACAA2/ECH1/HADHA/ECHS1/ETFA/ACOT7/ETFB/ACADM/CPT1A"	13
"GO:0032204"	"BP"	"GO:0032204"	"regulation of telomere maintenance"	"13/891"	"106/18888"	0.122641509433962	2.59983482624992	3.6751701029825	0.00144219268146449	0.0245653486742785	0.0207684180006217	"HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/HNRNPC/XRCC5/HNRNPA2B1/CCT7/HNRNPD/TERF2IP/GCH1"	13
"GO:0002832"	"BP"	"GO:0002832"	"negative regulation of response to biotic stimulus"	"14/891"	"119/18888"	0.117647058823529	2.49395919984155	3.63757481558706	0.00144636330150704	0.0245681433929119	0.0207707807549852	"RPS19/LILRA2/HLA-A/C1QBP/YWHAZ/IL4I1/EIF4E2/HLA-F/OAS1/HLA-B/USP18/BANF1/NMI/PRDX2"	14
"GO:0043281"	"BP"	"GO:0043281"	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"17/891"	"160/18888"	0.10625	2.2523569023569	3.53966929499516	0.00149278871522753	0.0252866861927492	0.0213782623509612	"S100A8/RPS3/PARK7/CD44/BID/S100A9/CYCS/NDUFA13/ANP32B/ARL6IP5/CDKN2D/LAMTOR5/IFI6/LCK/CASP1/FAM162A/GSN"	17
"GO:0002474"	"BP"	"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"7/891"	"37/18888"	0.189189189189189	4.01055601055601	4.0785018225588	0.00151082034075512	0.0255216262520947	0.0215768890190488	"TAP1/IFI30/HLA-C/PDIA3/HLA-A/HLA-F/HLA-B"	7
"GO:0019364"	"BP"	"GO:0019364"	"pyridine nucleotide catabolic process"	"12/891"	"94/18888"	0.127659574468085	2.70621104663658	3.6898384218113	0.00153128598870568	0.0257962793481957	0.0218090904984831	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/GAPDH/SLC2A6/PFKP"	12
"GO:0009168"	"BP"	"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"5/891"	"19/18888"	0.263157894736842	5.578592947014	4.44277865869463	0.00154405633858848	0.0259401464882865	0.0219307208869453	"APRT/ATIC/PAICS/ADSL/IMPDH2"	5
"GO:0032640"	"BP"	"GO:0032640"	"tumor necrosis factor production"	"19/891"	"189/18888"	0.100529100529101	2.13108153848895	3.47724994575133	0.00156781081395467	0.0261809718854295	0.022134323228575	"GSTP1/SPN/CD36/CYBA/LILRA5/DDT/IL27RA/ACP5/LILRA2/UBE2J1/PTPRC/MYD88/PTPN6/CD2/CCR2/RIPK2/TSPO/OAS1/LPL"	19
"GO:0032680"	"BP"	"GO:0032680"	"regulation of tumor necrosis factor production"	"19/891"	"189/18888"	0.100529100529101	2.13108153848895	3.47724994575133	0.00156781081395467	0.0261809718854295	0.022134323228575	"GSTP1/SPN/CD36/CYBA/LILRA5/DDT/IL27RA/ACP5/LILRA2/UBE2J1/PTPRC/MYD88/PTPN6/CD2/CCR2/RIPK2/TSPO/OAS1/LPL"	19
"GO:0030593"	"BP"	"GO:0030593"	"neutrophil chemotaxis"	"13/891"	"107/18888"	0.121495327102804	2.57553730450927	3.63648254164742	0.00157241335483149	0.0261809718854295	0.022134323228575	"S100A8/JAML/RAC2/S100A12/CKLF/LGALS3/C1QBP/S100A9/TREM1/PPIA/PPIB/CCL20/ITGB2"	13
"GO:0002548"	"BP"	"GO:0002548"	"monocyte chemotaxis"	"10/891"	"70/18888"	0.142857142857143	3.02837902837903	3.78295942717072	0.00157546944320344	0.0261809718854295	0.022134323228575	"ANXA1/RPS19/S100A12/LGALS3/CCR2/FLT1/CREB3/PLA2G7/CCL20/FPR2"	10
"GO:0032271"	"BP"	"GO:0032271"	"regulation of protein polymerization"	"20/891"	"204/18888"	0.0980392156862745	2.07829933320129	3.44540099582348	0.00162184857867248	0.0268575248169446	0.0227063050989549	"COTL1/CORO1A/RPS3/VASP/ARPC3/CAPG/MYADM/ARPC2/TPPP3/ADD3/TWF2/ARPC5/PAK1/VDAC2/SVIL/CYFIP2/CDC42EP2/GSN/MTPN/HAUS1"	20
"GO:0022409"	"BP"	"GO:0022409"	"positive regulation of cell-cell adhesion"	"28/891"	"325/18888"	0.0861538461538462	1.82634550634551	3.34348632880932	0.00162494156997496	0.0268575248169446	0.0227063050989549	"SPN/CORO1A/IL2RG/ANXA1/RPS3/ACTB/CD44/CD55/CD1D/PTPRC/PTPN6/RUNX3/LGALS1/HLA-A/CCR2/IGFBP2/IL4I1/HLA-DOB/FYN/RIPK2/PNP/ADAM19/ADAM8/CHST2/CD3E/TNFSF14/LCK/ITGB2"	28
"GO:0010592"	"BP"	"GO:0010592"	"positive regulation of lamellipodium assembly"	"6/891"	"28/18888"	0.214285714285714	4.54256854256854	4.17394495281749	0.00167151589516007	0.0273844858425951	0.0231518166606209	"RAC2/ARPC2/BRK1/ACTR3/CDC42/TWF2"	6
"GO:0070199"	"BP"	"GO:0070199"	"establishment of protein localization to chromosome"	"6/891"	"28/18888"	0.214285714285714	4.54256854256854	4.17394495281749	0.00167151589516007	0.0273844858425951	0.0231518166606209	"CCT8/CCT5/CCT2/CCT6A/CCT3/CCT7"	6
"GO:0046434"	"BP"	"GO:0046434"	"organophosphate catabolic process"	"22/891"	"234/18888"	0.094017094017094	1.99303577081355	3.40100381531777	0.00167532248641661	0.0273844858425951	0.0231518166606209	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/TYMP/GAPDH/UPP1/GPCPD1/SLC2A6/PFKP/SUCLG1/PLBD1/PNP/DCTPP1/PLA2G7/ACOT7/ITPA"	22
"GO:0009137"	"BP"	"GO:0009137"	"purine nucleoside diphosphate catabolic process"	"12/891"	"95/18888"	0.126315789473684	2.67772461456672	3.64757899323248	0.00167915307841092	0.0273844858425951	0.0231518166606209	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/GAPDH/SLC2A6/PFKP"	12
"GO:0009181"	"BP"	"GO:0009181"	"purine ribonucleoside diphosphate catabolic process"	"12/891"	"95/18888"	0.126315789473684	2.67772461456672	3.64757899323248	0.00167915307841092	0.0273844858425951	0.0231518166606209	"FBP1/ENO1/PKM/PGK1/ALDOA/LDHA/EIF6/PGAM1/TPI1/GAPDH/SLC2A6/PFKP"	12
"GO:0002698"	"BP"	"GO:0002698"	"negative regulation of immune effector process"	"14/891"	"121/18888"	0.115702479338843	2.45273673372847	3.5669946683959	0.00169812294817508	0.0276203976610334	0.0233512648883492	"SPN/ANXA1/CD55/RPS19/ACP5/PTPRC/LGALS3/PTPN6/HLA-A/CCR2/IL4I1/HLA-F/HLA-B/SPI1"	14
"GO:0007249"	"BP"	"GO:0007249"	"canonical NF-kappaB signal transduction"	"27/891"	"311/18888"	0.0868167202572347	1.84039754457761	3.32504450529873	0.001747091233276	0.0283005174614586	0.0239262623163531	"FLNA/GSTP1/CD36/S100A4/S100A12/LTB/GAPDH/BIRC3/MYD88/FKBP1A/CXXC5/DDX21/LGALS1/TERF2IP/UBE2N/TRAF1/RIPK2/APOL3/S100B/RHOC/ADAM8/LAMTOR5/OPTN/REL/CASP1/PIM2/HDAC1"	27
"GO:1901657"	"BP"	"GO:1901657"	"glycosyl compound metabolic process"	"11/891"	"83/18888"	0.132530120481928	2.80946006247211	3.67596750108331	0.00174916766436608	0.0283005174614586	0.0239262623163531	"APOBEC3A/TYMP/CDA/UPP1/DGUOK/APOBEC3G/APRT/ERH/PNP/NUDT1/GUSB"	11
"GO:0007339"	"BP"	"GO:0007339"	"binding of sperm to zona pellucida"	"7/891"	"38/18888"	0.184210526315789	3.9050150629098	3.98845589116757	0.00177772100728457	0.0285292239628673	0.0241196189132285	"ALDOA/CCT8/CCT5/CCT2/CCT3/CCT7/VDAC2"	7
"GO:1902229"	"BP"	"GO:1902229"	"regulation of intrinsic apoptotic signaling pathway in response to DNA damage"	"7/891"	"38/18888"	0.184210526315789	3.9050150629098	3.98845589116757	0.00177772100728457	0.0285292239628673	0.0241196189132285	"RPL26/RPS3/CD44/BID/HNRNPK/ZNF385A/CDKN2D"	7
"GO:0051656"	"BP"	"GO:0051656"	"establishment of organelle localization"	"37/891"	"472/18888"	0.0783898305084746	1.66175883125036	3.23961481043251	0.00179575158593609	0.0285292239628673	0.0241196189132285	"FGR/STXBP2/TUBA1A/RAC2/EIF6/RAN/BLOC1S1/CFL1/UXT/EZR/LMNB1/CLNK/RAB27A/NPM1/YWHAZ/MREG/CHMP4A/FCER1A/ADORA2B/CDC42/SNF8/CHMP2A/PEF1/TRAPPC1/TCIRG1/LAT/BUB3/KIF22/RPS15/SDC4/ACTN4/RMDN1/TRAPPC6A/NUP88/SAR1A/CLMN/SYNE2"	37
"GO:0019682"	"BP"	"GO:0019682"	"glyceraldehyde-3-phosphate metabolic process"	"4/891"	"12/18888"	0.333333333333333	7.0662177328844	4.67707050514811	0.00179587091481845	0.0285292239628673	0.0241196189132285	"TALDO1/TPI1/TKT/RPIA"	4
"GO:0033539"	"BP"	"GO:0033539"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase"	"4/891"	"12/18888"	0.333333333333333	7.0662177328844	4.67707050514811	0.00179587091481845	0.0285292239628673	0.0241196189132285	"ACADVL/ETFA/ETFB/ACADM"	4
"GO:0043312"	"BP"	"GO:0043312"	"neutrophil degranulation"	"4/891"	"12/18888"	0.333333333333333	7.0662177328844	4.67707050514811	0.00179587091481845	0.0285292239628673	0.0241196189132285	"STXBP2/PRAM1/SPI1/ITGB2"	4
"GO:1900152"	"BP"	"GO:1900152"	"negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"4/891"	"12/18888"	0.333333333333333	7.0662177328844	4.67707050514811	0.00179587091481845	0.0285292239628673	0.0241196189132285	"YBX1/HNRNPD/PABPC1/SYNCRIP"	4
"GO:1990542"	"BP"	"GO:1990542"	"mitochondrial transmembrane transport"	"12/891"	"96/18888"	0.125	2.64983164983165	3.60586139706806	0.00183856188138029	0.0291319417483823	0.0246291779295469	"SLC25A6/SLC25A3/GHITM/TIMM17A/SLC25A5/VDAC1/DNAJC15/GRPEL1/SLC25A33/PMPCB/TOMM40/CPT1A"	12
"GO:0051251"	"BP"	"GO:0051251"	"positive regulation of lymphocyte activation"	"28/891"	"328/18888"	0.0853658536585366	1.8096411267143	3.29124930450745	0.00185958596250614	0.0292132244351968	0.0246978971990497	"SPN/CORO1A/IL2RG/ANXA1/RPS3/ACTB/CD55/CD1D/XRCC6/PTPRC/MYD88/PTPN6/RUNX3/LGALS1/HLA-A/CCR2/IGFBP2/IL4I1/HLA-DOB/FYN/RIPK2/PNP/TOX/SPI1/ADAM8/CD3E/TNFSF14/LCK"	28
"GO:0032760"	"BP"	"GO:0032760"	"positive regulation of tumor necrosis factor production"	"13/891"	"109/18888"	0.119266055045872	2.52827973928891	3.56041119131424	0.00186216216558018	0.0292132244351968	0.0246978971990497	"SPN/CD36/CYBA/LILRA5/DDT/LILRA2/PTPRC/MYD88/CD2/CCR2/RIPK2/OAS1/LPL"	13
"GO:0006102"	"BP"	"GO:0006102"	"isocitrate metabolic process"	"3/891"	"6/18888"	0.5	10.5993265993266	5.23254148689088	0.00187952259102084	0.0292132244351968	0.0246978971990497	"ACO2/IDH3B/IDH3G"	3
"GO:0006189"	"BP"	"GO:0006189"	"'de novo' IMP biosynthetic process"	"3/891"	"6/18888"	0.5	10.5993265993266	5.23254148689088	0.00187952259102084	0.0292132244351968	0.0246978971990497	"ATIC/PAICS/ADSL"	3
"GO:0009052"	"BP"	"GO:0009052"	"pentose-phosphate shunt, non-oxidative branch"	"3/891"	"6/18888"	0.5	10.5993265993266	5.23254148689088	0.00187952259102084	0.0292132244351968	0.0246978971990497	"TALDO1/TKT/RPIA"	3
"GO:1904732"	"BP"	"GO:1904732"	"regulation of electron transfer activity"	"3/891"	"6/18888"	0.5	10.5993265993266	5.23254148689088	0.00187952259102084	0.0292132244351968	0.0246978971990497	"COX17/NDUFA4/PHB2"	3
"GO:0006006"	"BP"	"GO:0006006"	"glucose metabolic process"	"19/891"	"192/18888"	0.0989583333333333	2.09778338945006	3.40183467570087	0.00188180424851643	0.0292132244351968	0.0246978971990497	"FBP1/ENO1/PKM/PGK1/FABP5/PGAM1/TPI1/GAPDH/PFKP/MDH1/MDH2/PDHA1/OAS1/G6PD/RBP4/TSTD1/ACADM/PDHB/CPT1A"	19
"GO:0071897"	"BP"	"GO:0071897"	"DNA biosynthetic process"	"19/891"	"192/18888"	0.0989583333333333	2.09778338945006	3.40183467570087	0.00188180424851643	0.0292132244351968	0.0246978971990497	"RGCC/HNRNPA1/CCT8/CCT5/CCT2/CCT6A/CCT3/HNRNPC/XRCC5/PARM1/HNRNPA2B1/CCT7/HNRNPD/TERF2IP/NHP2/CDKN2D/CYP1B1/GCH1/POLE4"	19
"GO:0030833"	"BP"	"GO:0030833"	"regulation of actin filament polymerization"	"15/891"	"136/18888"	0.110294117647059	2.33808674985146	3.48457816613799	0.0019129730621818	0.0296220980234819	0.0250435734482865	"COTL1/CORO1A/VASP/ARPC3/CAPG/MYADM/ARPC2/ADD3/TWF2/ARPC5/SVIL/CYFIP2/CDC42EP2/GSN/MTPN"	15
"GO:0048002"	"BP"	"GO:0048002"	"antigen processing and presentation of peptide antigen"	"10/891"	"72/18888"	0.138888888888889	2.94425738870183	3.67770286369437	0.00195686110296286	0.0302253709908521	0.0255536018350579	"TAP1/CTSS/IFI30/HLA-C/PDIA3/HLA-A/HLA-DOB/HLA-F/SLC11A1/HLA-B"	10
"GO:0042454"	"BP"	"GO:0042454"	"ribonucleoside catabolic process"	"5/891"	"20/18888"	0.25	5.2996632996633	4.28062117850564	0.00197957604210676	0.0304993977140669	0.0257852737566141	"APOBEC3A/CDA/UPP1/APOBEC3G/PNP"	5
"GO:0034656"	"BP"	"GO:0034656"	"nucleobase-containing small molecule catabolic process"	"6/891"	"29/18888"	0.206896551724138	4.38592824799721	4.06010909466504	0.00202457422563189	0.0311145091518164	0.0263053108065876	"APOBEC3A/CDA/UPP1/APOBEC3G/PNP/NUDT1"	6
"GO:0002696"	"BP"	"GO:0002696"	"positive regulation of leukocyte activation"	"30/891"	"362/18888"	0.0828729281767956	1.75679446397678	3.23490615130457	0.00205762606213319	0.0315434075325017	0.0266679167263314	"SPN/CORO1A/IL2RG/ANXA1/RPS3/ACTB/CD55/CD1D/XRCC6/PTPRC/MYD88/PTPN6/RUNX3/LGALS1/HLA-A/CD2/CCR2/IGFBP2/IL4I1/HLA-DOB/FYN/RIPK2/PNP/TOX/SPI1/ADAM8/CD3E/TNFSF14/LCK/CD226"	30
"GO:0000380"	"BP"	"GO:0000380"	"alternative mRNA splicing, via spliceosome"	"10/891"	"73/18888"	0.136986301369863	2.90392509570592	3.6264313537846	0.00217368730091232	0.0326095361059507	0.0275692596768989	"HNRNPA1/RBM8A/HNRNPM/SRSF9/KHDRBS1/STRAP/PUF60/THRAP3/RBMX/RNPS1"	10
"GO:0009988"	"BP"	"GO:0009988"	"cell-cell recognition"	"10/891"	"73/18888"	0.136986301369863	2.90392509570592	3.6264313537846	0.00217368730091232	0.0326095361059507	0.0275692596768989	"ALDOA/FOLR3/CCT8/CCT5/LGALS3/CCT2/CCT3/CCT7/MSN/VDAC2"	10
"GO:0046635"	"BP"	"GO:0046635"	"positive regulation of alpha-beta T cell activation"	"10/891"	"73/18888"	0.136986301369863	2.90392509570592	3.6264313537846	0.00217368730091232	0.0326095361059507	0.0275692596768989	"IL2RG/ANXA1/CD55/PTPRC/RUNX3/HLA-A/CCR2/RIPK2/PNP/CD3E"	10
"GO:0043457"	"BP"	"GO:0043457"	"regulation of cellular respiration"	"8/891"	"50/18888"	0.16	3.39178451178451	3.76799171310322	0.00219168903947495	0.0326095361059507	0.0275692596768989	"COX7A2/PARK7/PRELID1/PPIF/DNAJC15/COX7A2L/SLC25A33/TRAP1"	8
"GO:0072599"	"BP"	"GO:0072599"	"establishment of protein localization to endoplasmic reticulum"	"8/891"	"50/18888"	0.16	3.39178451178451	3.76799171310322	0.00219168903947495	0.0326095361059507	0.0275692596768989	"SEC61B/SEC61G/CHMP4A/SRP14/SRP19/SSR3/SRP72/SPCS2"	8
